index,date,hair,age,experience,salary,gender,diploma,speciality,score,availability,hired
6684,2013-04-11,blond,37.0,16.0,29896.0,M,licence,geologie,58.33,non,Yes
11025,2010-01-13,roux,41.0,11.0,25119.0,M,licence,geologie,71.92,non,No
15597,2012-12-04,blond,40.0,5.0,31063.0,F,licence,geologie,80.9,non,No
16035,2014-06-21,brun,16.0,10.0,38901.0,M,doctorat,archeologie,76.42,oui,No
3511,2011-01-25,brun,32.0,11.0,30175.0,M,master,geologie,,oui,No
17883,2014-06-24,brun,37.0,8.0,30995.0,F,master,archeologie,114.15,oui,No
5436,2014-02-02,blond,31.0,6.0,48510.0,M,bac,geologie,37.78,oui,No
18195,2014-10-20,blond,45.0,9.0,32642.0,M,master,forage,85.86,oui,No
17028,2013-09-22,blond,36.0,12.0,38566.0,M,bac,detective,57.74,oui,No
2317,2014-11-30,blond,42.0,10.0,31314.0,M,master,geologie,74.77,non,No
16650,2012-06-10,blond,17.0,13.0,34474.0,F,master,detective,109.39,oui,No
19064,2010-09-19,blond,48.0,9.0,31362.0,F,licence,forage,83.91,non,No
11485,2011-11-25,blond,53.0,7.0,45695.0,M,bac,geologie,55.86,oui,No
3029,2012-07-31,chatain,46.0,10.0,33148.0,F,master,geologie,87.33,non,No
2500,2010-11-15,brun,33.0,10.0,31875.0,F,master,detective,115.06,oui,No
19007,2012-02-02,chatain,42.0,12.0,31420.0,F,doctorat,forage,85.8,oui,No
13477,2011-01-18,blond,40.0,10.0,,M,master,detective,75.13,oui,No
9830,2012-11-15,blond,36.0,9.0,29322.0,M,master,geologie,91.18,non,No
2631,2011-07-27,brun,38.0,6.0,38394.0,M,master,forage,61.63,oui,No
11182,2013-04-24,roux,45.0,6.0,40870.0,M,bac,geologie,55.56,non,No
5881,2014-04-03,blond,28.0,14.0,33497.0,M,master,detective,69.42,oui,No
7060,2010-10-21,brun,41.0,10.0,37611.0,F,licence,geologie,88.32,non,No
6458,2014-02-13,blond,27.0,7.0,44627.0,M,licence,detective,68.53,oui,No
15189,2012-02-03,chatain,51.0,7.0,37979.0,F,licence,geologie,56.78,non,No
12788,2012-06-06,blond,57.0,14.0,33242.0,M,licence,geologie,66.78,non,No
13535,2012-04-23,brun,35.0,12.0,34482.0,M,licence,archeologie,77.5,non,Yes
3186,2013-01-29,blond,42.0,14.0,35674.0,M,licence,detective,77.73,oui,No
19519,2014-10-05,blond,35.0,14.0,38857.0,M,bac,geologie,55.97,non,No
11772,2012-11-17,blond,30.0,9.0,38045.0,M,licence,geologie,78.89,oui,No
10658,2010-07-06,blond,34.0,5.0,33917.0,F,bac,geologie,64.8,non,No
972,2013-07-30,blond,35.0,9.0,35132.0,M,licence,detective,94.01,non,Yes
6888,2012-08-05,blond,32.0,10.0,33034.0,M,licence,geologie,80.59,non,No
13724,2011-09-30,brun,29.0,9.0,34353.0,F,licence,geologie,85.51,non,No
18297,2013-09-26,roux,16.0,8.0,35419.0,M,licence,detective,76.28,oui,No
9121,2010-10-23,brun,42.0,9.0,34057.0,F,master,archeologie,75.78,oui,No
7070,2010-04-30,blond,35.0,5.0,35053.0,M,licence,geologie,62.43,non,No
15809,2012-10-21,brun,15.0,17.0,35911.0,M,licence,geologie,77.8,non,No
12221,2012-10-30,brun,28.0,12.0,38827.0,M,master,geologie,68.31,oui,Yes
19771,2010-08-12,brun,27.0,14.0,27963.0,F,master,geologie,89.16,non,Yes
14969,2013-07-19,blond,36.0,6.0,36363.0,M,licence,geologie,75.68,non,No
3703,2012-07-21,chatain,12.0,2.0,32010.0,F,master,geologie,86.37,non,No
3550,2013-09-05,blond,44.0,13.0,44058.0,F,bac,geologie,49.8,non,No
2313,2011-08-19,blond,23.0,15.0,37251.0,M,licence,detective,76.06,oui,No
5529,2011-12-16,brun,42.0,9.0,24891.0,F,licence,geologie,73.09,non,No
8659,2014-10-18,blond,26.0,6.0,33240.0,M,licence,geologie,54.11,non,No
18451,2014-05-08,blond,33.0,9.0,32541.0,M,doctorat,archeologie,117.88,oui,No
307,2011-02-19,roux,32.0,9.0,30236.0,F,bac,detective,72.04,non,No
4501,2011-09-05,brun,38.0,9.0,36145.0,F,licence,forage,91.21,oui,No
7226,2011-06-12,blond,32.0,9.0,37727.0,M,bac,detective,47.92,non,No
7785,2012-07-08,blond,23.0,4.0,38156.0,M,licence,geologie,81.77,oui,No
11064,2013-06-16,brun,19.0,12.0,30809.0,F,licence,forage,71.77,non,No
13952,2012-10-03,brun,42.0,6.0,30477.0,M,master,geologie,73.06,non,No
11130,2014-03-20,roux,44.0,6.0,31623.0,F,licence,geologie,87.3,non,No
14631,2011-04-29,blond,22.0,11.0,26334.0,F,master,forage,85.96,non,No
16265,2012-02-04,chatain,23.0,12.0,31205.0,M,doctorat,detective,104.76,oui,No
5934,2010-12-17,brun,42.0,5.0,40458.0,M,master,geologie,58.46,oui,No
2548,2013-06-22,chatain,35.0,5.0,43093.0,F,licence,archeologie,62.56,non,Yes
9433,2012-12-27,brun,30.0,7.0,33805.0,M,doctorat,detective,105.71,oui,No
19493,2011-03-19,roux,18.0,12.0,38594.0,M,bac,forage,49.91,non,No
14033,2010-07-08,brun,31.0,8.0,35596.0,M,master,detective,89.95,oui,No
840,2011-01-03,blond,14.0,9.0,42546.0,M,bac,forage,60.04,non,No
17238,2012-03-03,chatain,40.0,11.0,37464.0,F,licence,forage,74.89,non,No
1323,2010-10-06,brun,52.0,8.0,31488.0,M,licence,geologie,69.25,non,Yes
5308,2014-11-26,blond,42.0,9.0,34732.0,M,licence,geologie,78.78,non,No
14356,2010-05-23,blond,22.0,4.0,32728.0,M,master,geologie,77.24,non,No
2011,2011-05-07,brun,47.0,14.0,38248.0,F,licence,detective,100.22,oui,No
18589,2011-09-26,blond,32.0,13.0,39686.0,M,bac,geologie,71.76,non,No
8532,2013-12-16,chatain,44.0,9.0,33260.0,F,doctorat,archeologie,109.88,oui,No
17293,2013-07-16,brun,28.0,8.0,31076.0,F,master,forage,88.23,non,No
2026,2011-03-06,chatain,57.0,8.0,38545.0,F,bac,geologie,57.19,non,No
10243,2013-02-14,brun,28.0,9.0,37270.0,F,master,forage,81.66,oui,No
14815,2014-03-06,blond,42.0,5.0,29626.0,F,licence,forage,78.88,non,No
5755,2012-11-24,blond,44.0,7.0,33037.0,F,bac,forage,52.41,non,No
16137,2012-01-05,roux,35.0,9.0,35947.0,M,bac,geologie,65.25,non,No
6904,2014-04-12,brun,14.0,7.0,41102.0,M,licence,geologie,54.88,non,No
5355,2011-09-26,blond,35.0,15.0,31921.0,M,licence,geologie,68.47,non,No
4195,2013-02-27,chatain,32.0,13.0,33630.0,M,master,geologie,72.42,oui,No
10186,2010-11-10,chatain,32.0,15.0,26328.0,F,doctorat,archeologie,88.57,oui,No
13560,2010-08-13,blond,38.0,16.0,36532.0,M,master,forage,71.87,oui,No
3577,2012-10-16,blond,18.0,6.0,33616.0,M,master,forage,96.36,oui,Yes
17235,2013-10-04,chatain,25.0,8.0,35250.0,M,master,geologie,88.4,oui,No
18034,2012-02-08,chatain,33.0,9.0,37076.0,F,master,forage,81.26,non,No
8630,2014-06-20,brun,38.0,12.0,30783.0,F,licence,forage,84.48,non,No
1012,2012-11-06,chatain,44.0,11.0,33910.0,M,master,geologie,64.49,non,Yes
1726,2014-03-27,blond,28.0,7.0,43825.0,F,bac,detective,56.8,non,No
14713,2010-06-25,blond,20.0,10.0,35499.0,F,bac,forage,50.04,non,No
324,2014-06-24,blond,29.0,6.0,33643.0,M,licence,geologie,52.4,non,No
10015,2012-04-07,blond,35.0,10.0,40611.0,M,licence,detective,70.26,oui,No
6792,2013-04-20,chatain,28.0,12.0,28919.0,M,doctorat,geologie,81.12,non,No
18470,2011-08-13,brun,33.0,8.0,34107.0,M,master,geologie,70.67,non,Yes
1359,2012-07-05,chatain,42.0,13.0,25300.0,F,doctorat,archeologie,104.74,oui,No
5043,2010-06-11,roux,17.0,11.0,31145.0,F,licence,forage,97.61,non,No
247,2013-12-09,brun,43.0,14.0,30087.0,M,master,forage,74.56,non,Yes
10894,2013-07-26,roux,33.0,11.0,37109.0,M,bac,geologie,50.96,non,Yes
8448,2014-09-24,blond,32.0,11.0,32398.0,M,bac,geologie,66.07,non,No
2699,2013-04-27,brun,32.0,9.0,29194.0,F,master,geologie,105.24,non,No
14675,2010-07-10,brun,50.0,13.0,33812.0,F,master,archeologie,93.91,oui,No
15145,2010-07-08,chatain,41.0,7.0,38031.0,F,master,detective,87.81,oui,No
3981,2011-09-13,blond,31.0,14.0,27735.0,M,,archeologie,83.55,oui,No
9484,2012-10-01,blond,17.0,7.0,37960.0,M,licence,forage,52.08,non,No
9867,2014-08-11,brun,27.0,10.0,29693.0,M,master,forage,64.29,non,No
17701,2014-10-23,chatain,38.0,9.0,29434.0,M,doctorat,geologie,99.45,oui,No
14406,2013-05-06,brun,27.0,11.0,35638.0,M,licence,geologie,59.86,non,No
15633,2012-10-13,brun,27.0,10.0,38476.0,F,master,detective,81.34,oui,No
18898,2014-02-27,brun,31.0,11.0,39113.0,M,master,geologie,73.42,oui,No
9581,2012-07-23,chatain,38.0,11.0,30841.0,,doctorat,forage,105.75,oui,No
10493,2012-12-23,chatain,29.0,10.0,39296.0,F,master,detective,79.43,oui,No
1877,2010-06-08,chatain,47.0,6.0,38843.0,F,master,forage,78.01,non,No
13813,2010-09-04,brun,45.0,12.0,35115.0,F,licence,geologie,74.54,non,No
3110,2010-05-04,blond,34.0,11.0,35319.0,M,bac,geologie,62.81,non,No
13533,2010-12-01,blond,37.0,10.0,31726.0,M,licence,geologie,74.63,non,No
12633,2011-02-07,chatain,23.0,9.0,33657.0,F,licence,geologie,90.98,non,No
18605,2014-09-01,blond,19.0,7.0,33322.0,M,licence,forage,73.79,non,No
4022,2012-12-26,blond,26.0,10.0,45013.0,M,bac,geologie,45.38,non,No
12239,2012-05-19,brun,30.0,10.0,40610.0,,master,forage,66.38,oui,No
9479,2014-12-24,blond,35.0,7.0,36952.0,M,bac,geologie,70.16,non,No
5011,2010-04-29,chatain,31.0,12.0,38442.0,F,licence,detective,90.98,non,No
16859,2011-05-23,brun,35.0,8.0,34724.0,F,master,detective,110.87,oui,No
8628,2012-11-25,blond,43.0,6.0,27208.0,M,licence,geologie,71.46,non,No
14508,2013-09-29,chatain,33.0,13.0,46001.0,M,master,geologie,63.39,oui,No
8816,2011-10-20,blond,38.0,10.0,40600.0,F,bac,detective,38.48,non,No
19816,2014-05-08,blond,20.0,10.0,37035.0,M,master,detective,71.49,oui,No
10470,2014-04-06,chatain,39.0,10.0,33786.0,F,licence,geologie,52.72,non,No
17541,2014-11-04,brun,37.0,9.0,31519.0,M,master,forage,81.58,oui,Yes
4885,2014-07-25,brun,48.0,15.0,40870.0,M,licence,,54.19,non,No
12984,2011-08-18,blond,26.0,6.0,31492.0,M,licence,forage,70.62,non,No
16185,2013-10-18,brun,40.0,5.0,36400.0,M,master,detective,86.26,oui,No
18182,2010-03-01,roux,22.0,7.0,40363.0,M,bac,geologie,37.34,non,No
19879,2010-05-25,chatain,51.0,12.0,43005.0,F,master,archeologie,84.49,oui,No
3200,2014-08-24,chatain,20.0,3.0,37869.0,F,master,detective,68.06,oui,No
19330,2011-08-05,brun,22.0,14.0,39403.0,M,master,forage,71.19,oui,No
7456,2010-01-27,blond,37.0,5.0,32454.0,F,licence,geologie,82.97,non,No
12703,2011-12-03,brun,9.0,10.0,41605.0,M,master,geologie,51.44,oui,No
3999,2011-03-20,brun,23.0,6.0,41408.0,M,master,forage,82.6,oui,No
6598,2013-04-17,chatain,27.0,12.0,36502.0,F,master,geologie,69.23,non,No
11773,2014-07-04,brun,19.0,13.0,35022.0,M,licence,geologie,63.32,non,No
7442,,blond,41.0,16.0,35202.0,M,master,forage,68.53,oui,No
6976,2013-01-21,chatain,43.0,11.0,30152.0,F,doctorat,detective,85.0,oui,No
3000,2010-04-11,chatain,26.0,10.0,34351.0,F,master,geologie,83.35,non,No
2477,2012-02-16,chatain,44.0,9.0,31376.0,F,licence,forage,58.84,non,Yes
13147,2014-06-05,blond,39.0,7.0,23972.0,F,licence,geologie,89.03,non,No
5280,2011-05-25,brun,40.0,12.0,34447.0,M,bac,geologie,37.97,non,No
13463,2014-06-29,brun,31.0,7.0,36880.0,M,licence,geologie,73.04,non,No
2760,2012-05-19,chatain,24.0,10.0,44140.0,F,licence,detective,79.04,oui,No
16839,2014-12-13,brun,15.0,9.0,32615.0,M,master,geologie,80.59,oui,No
963,2014-09-10,blond,43.0,14.0,29849.0,M,licence,geologie,73.9,non,No
6198,2010-11-18,blond,18.0,13.0,35135.0,M,licence,forage,100.94,oui,Yes
14380,2014-01-11,blond,39.0,9.0,40468.0,M,licence,forage,51.79,non,No
6696,2011-06-21,brun,15.0,6.0,41661.0,F,bac,forage,49.74,non,No
527,2013-12-07,blond,39.0,8.0,41105.0,M,licence,detective,58.56,oui,No
995,2011-10-27,blond,36.0,10.0,40593.0,F,bac,geologie,57.85,non,No
489,2012-04-05,chatain,38.0,8.0,35582.0,F,master,forage,95.49,non,No
12857,2014-10-03,chatain,34.0,8.0,36616.0,F,licence,forage,68.49,non,No
6165,2013-05-05,blond,54.0,13.0,40671.0,M,licence,geologie,90.6,oui,Yes
18915,2011-12-15,blond,36.0,11.0,27363.0,M,master,geologie,89.72,oui,No
3008,2014-01-17,roux,25.0,11.0,30523.0,F,bac,geologie,75.27,non,No
19222,2012-10-16,brun,26.0,11.0,33671.0,M,doctorat,geologie,72.7,oui,Yes
3749,2014-11-05,roux,35.0,10.0,34616.0,M,licence,geologie,92.23,non,Yes
18875,2014-02-24,blond,29.0,8.0,43624.0,F,bac,forage,47.33,non,No
10668,2014-03-22,brun,32.0,10.0,42234.0,M,master,archeologie,72.27,,No
3837,2014-10-09,chatain,26.0,9.0,34343.0,F,master,detective,66.62,non,No
19542,2011-06-11,brun,29.0,14.0,36258.0,M,licence,geologie,74.97,non,No
10192,2013-02-20,brun,32.0,12.0,21001.0,F,doctorat,forage,92.24,oui,No
3070,2012-11-02,blond,50.0,10.0,34198.0,M,,geologie,76.61,non,No
13105,2011-08-11,chatain,37.0,9.0,41352.0,M,master,geologie,65.49,oui,No
15120,2014-01-07,blond,27.0,10.0,37237.0,F,bac,forage,69.59,non,No
4344,2014-09-09,chatain,29.0,6.0,37737.0,M,licence,forage,49.06,non,No
3905,2014-11-09,chatain,31.0,13.0,34181.0,F,licence,detective,50.94,non,Yes
9410,2010-12-05,chatain,51.0,14.0,31133.0,M,doctorat,geologie,79.3,non,No
7503,2013-10-19,blond,21.0,8.0,41858.0,M,licence,archeologie,56.79,oui,No
10037,2011-12-31,chatain,35.0,10.0,41627.0,M,master,forage,67.02,oui,No
16533,2013-08-26,chatain,35.0,7.0,33354.0,F,master,archeologie,84.38,oui,No
19526,2014-05-09,chatain,36.0,8.0,32499.0,F,doctorat,archeologie,118.56,oui,No
3164,2014-08-17,brun,28.0,8.0,40824.0,F,licence,archeologie,66.02,oui,No
5182,2014-04-07,chatain,35.0,1.0,41990.0,M,licence,forage,47.12,non,Yes
14696,2010-01-20,roux,26.0,10.0,26563.0,M,master,geologie,81.44,non,No
17054,2010-11-20,blond,37.0,13.0,37516.0,F,bac,geologie,63.44,non,No
13221,2014-02-08,chatain,16.0,14.0,26755.0,M,,geologie,63.13,non,Yes
14107,2010-06-30,roux,28.0,11.0,41929.0,M,bac,geologie,41.35,non,No
8127,2010-04-12,blond,22.0,9.0,32766.0,M,licence,geologie,58.7,non,No
1290,2013-07-18,blond,38.0,12.0,39239.0,M,licence,geologie,62.55,oui,No
19393,2013-10-12,blond,37.0,8.0,28666.0,M,master,geologie,86.13,non,No
5176,2011-02-13,blond,44.0,14.0,36236.0,M,licence,geologie,96.66,oui,Yes
6374,2013-11-04,brun,15.0,5.0,23714.0,M,doctorat,geologie,80.91,non,No
8826,2010-12-12,blond,26.0,5.0,32407.0,M,licence,geologie,74.93,non,No
18256,2012-04-21,blond,20.0,7.0,33094.0,M,master,geologie,89.97,oui,No
17275,2010-07-20,blond,32.0,13.0,37252.0,M,bac,geologie,45.48,non,No
582,2012-04-23,blond,26.0,9.0,29461.0,F,master,archeologie,93.56,oui,No
2805,2012-06-26,blond,50.0,5.0,33434.0,M,licence,forage,86.92,non,No
13317,2014-07-14,brun,41.0,7.0,33578.0,F,licence,geologie,96.5,non,No
17837,2013-09-18,brun,30.0,11.0,30820.0,M,master,geologie,75.04,non,Yes
1829,2013-12-03,roux,39.0,5.0,37795.0,M,bac,geologie,57.9,non,No
3562,2012-09-15,chatain,54.0,5.0,36328.0,F,doctorat,detective,107.96,oui,No
15490,2011-05-08,brun,19.0,9.0,34985.0,M,master,geologie,57.2,non,No
4564,2010-11-10,chatain,43.0,16.0,40957.0,F,master,detective,66.53,oui,No
10287,2014-12-01,blond,36.0,7.0,35303.0,F,master,detective,87.83,oui,No
5630,2014-06-06,chatain,9.0,13.0,26614.0,F,master,forage,90.51,non,No
11398,2013-09-29,chatain,25.0,9.0,33129.0,F,doctorat,detective,98.84,oui,No
8719,2012-06-24,chatain,36.0,7.0,46542.0,F,bac,geologie,59.07,non,No
4390,2012-03-07,brun,42.0,6.0,29550.0,M,master,geologie,67.27,non,Yes
10127,2010-11-28,blond,16.0,9.0,29120.0,M,master,forage,94.02,non,Yes
1603,2012-08-13,chatain,35.0,11.0,41331.0,F,master,detective,85.32,oui,No
10217,2010-10-12,blond,44.0,11.0,32878.0,M,licence,detective,69.85,oui,No
9512,2013-09-26,chatain,42.0,15.0,31119.0,M,doctorat,geologie,64.11,oui,Yes
19875,2011-07-22,blond,35.0,12.0,38356.0,M,licence,forage,41.83,,No
4969,2014-01-15,roux,35.0,10.0,33328.0,F,licence,detective,81.43,non,No
2079,2013-10-24,brun,40.0,8.0,40571.0,M,licence,geologie,57.03,non,No
18902,2011-12-08,brun,54.0,17.0,41000.0,M,master,geologie,72.78,oui,Yes
9219,2013-10-05,brun,39.0,12.0,35432.0,F,licence,geologie,69.23,non,No
2218,2011-10-22,chatain,40.0,14.0,41547.0,M,master,forage,76.25,oui,No
9500,2011-04-20,chatain,25.0,9.0,39770.0,F,master,archeologie,72.46,oui,No
16666,2012-07-01,blond,35.0,10.0,31159.0,F,licence,forage,90.05,non,No
11594,2013-09-11,chatain,13.0,5.0,37045.0,F,licence,detective,70.3,non,No
15606,2011-06-01,blond,29.0,9.0,31053.0,M,master,detective,81.66,oui,No
10464,2011-11-25,blond,34.0,12.0,44616.0,M,bac,geologie,43.11,non,No
2587,2012-02-09,brun,28.0,11.0,35283.0,F,licence,forage,66.43,non,No
11838,2010-08-09,brun,31.0,7.0,39673.0,F,licence,geologie,66.89,non,Yes
17468,2011-08-14,brun,15.0,7.0,34413.0,M,master,geologie,73.13,non,No
1778,2010-08-24,blond,25.0,8.0,35127.0,M,licence,geologie,61.44,non,No
8083,2013-03-16,blond,46.0,14.0,32729.0,M,bac,geologie,45.33,non,No
284,2014-07-19,,25.0,9.0,32263.0,M,master,forage,66.13,oui,No
1358,2013-07-21,blond,47.0,4.0,34669.0,M,licence,geologie,65.23,non,No
17955,2012-02-20,brun,46.0,11.0,38197.0,F,licence,,55.9,non,No
3811,2011-06-20,chatain,34.0,7.0,40515.0,F,master,archeologie,78.55,oui,No
9959,2014-12-17,chatain,23.0,5.0,29958.0,F,doctorat,detective,107.16,oui,No
7201,2011-08-19,chatain,38.0,10.0,38862.0,F,master,archeologie,80.76,oui,No
9841,2010-03-04,chatain,33.0,12.0,46464.0,M,bac,geologie,47.59,non,No
5283,2011-01-22,chatain,45.0,9.0,27681.0,M,doctorat,geologie,97.46,non,No
2225,2013-07-28,blond,35.0,11.0,36716.0,F,licence,archeologie,80.12,non,No
826,2012-03-11,blond,5.0,8.0,31908.0,M,licence,geologie,95.32,non,No
8697,2010-12-03,roux,28.0,11.0,36563.0,F,bac,forage,74.12,non,No
13335,2013-04-25,brun,27.0,14.0,31490.0,F,master,forage,100.72,non,No
17116,2013-08-17,brun,34.0,11.0,33467.0,F,bac,geologie,62.58,non,No
19297,2010-05-15,roux,24.0,7.0,31266.0,M,bac,geologie,45.07,non,No
4570,2014-04-25,blond,37.0,8.0,37910.0,M,licence,forage,67.67,non,No
14650,2014-12-15,blond,49.0,7.0,38506.0,M,licence,forage,51.0,non,No
18983,2011-11-28,chatain,46.0,8.0,29128.0,F,licence,geologie,77.77,non,No
3135,2014-03-16,brun,22.0,10.0,33631.0,F,master,archeologie,81.94,oui,No
11678,2012-11-10,brun,40.0,11.0,29102.0,F,doctorat,forage,100.59,oui,No
14951,2014-09-27,chatain,25.0,0.0,31585.0,F,doctorat,forage,101.19,oui,No
17179,2011-10-03,chatain,21.0,12.0,27807.0,M,doctorat,geologie,60.77,non,Yes
14565,2011-06-15,blond,19.0,7.0,31837.0,F,licence,geologie,75.8,non,No
13054,2014-09-28,chatain,34.0,9.0,33930.0,F,licence,geologie,82.45,non,No
7355,2013-07-15,brun,21.0,13.0,34608.0,M,licence,geologie,58.92,non,No
5909,2013-04-01,chatain,40.0,12.0,49710.0,F,bac,detective,35.37,non,No
672,2010-10-01,blond,43.0,6.0,25587.0,M,master,geologie,76.5,non,No
923,2013-02-07,roux,33.0,12.0,28027.0,F,licence,detective,108.57,oui,No
3883,2014-02-13,blond,38.0,9.0,33773.0,M,master,forage,70.27,oui,No
7719,2013-07-22,brun,25.0,8.0,32658.0,F,master,detective,92.93,oui,No
7254,2013-09-30,chatain,42.0,12.0,26427.0,F,doctorat,detective,124.28,oui,Yes
8383,2010-03-28,roux,36.0,7.0,31507.0,M,bac,geologie,55.09,non,No
795,2010-01-05,brun,27.0,8.0,38914.0,M,master,geologie,68.67,oui,No
12015,2010-03-10,brun,35.0,8.0,38733.0,M,licence,geologie,54.29,non,No
6518,2012-12-12,chatain,37.0,9.0,27952.0,F,master,geologie,75.08,non,No
11414,2014-12-17,chatain,42.0,9.0,28234.0,F,master,geologie,89.09,non,No
19135,2012-05-15,chatain,19.0,9.0,37356.0,M,master,detective,63.61,oui,No
9046,2014-09-15,chatain,28.0,8.0,41567.0,M,master,geologie,65.78,oui,No
4475,2010-04-09,roux,33.0,10.0,37009.0,M,bac,geologie,28.52,non,No
5459,2012-01-25,blond,38.0,7.0,43784.0,M,bac,geologie,47.18,non,No
5613,2013-10-28,blond,32.0,7.0,26429.0,F,doctorat,detective,106.01,oui,No
16110,2012-04-01,roux,25.0,9.0,38427.0,M,bac,geologie,53.14,non,No
12467,2012-11-03,brun,35.0,13.0,38404.0,M,master,forage,89.59,oui,No
11465,2013-06-29,brun,47.0,6.0,39046.0,M,licence,geologie,80.75,non,Yes
19928,2014-05-27,brun,27.0,3.0,29374.0,F,licence,forage,73.52,non,No
4087,2012-07-31,brun,32.0,11.0,33947.0,M,master,forage,78.11,oui,No
11572,2013-10-09,blond,39.0,9.0,31441.0,F,bac,forage,94.25,non,No
3150,2011-08-19,blond,23.0,10.0,39139.0,F,licence,archeologie,66.45,oui,No
8082,2014-11-19,chatain,49.0,8.0,36370.0,M,master,geologie,54.82,non,No
5854,2011-11-02,brun,36.0,10.0,36306.0,M,master,geologie,98.76,oui,Yes
1125,2012-01-18,chatain,14.0,7.0,34285.0,F,master,archeologie,95.21,oui,No
3296,2013-12-23,blond,28.0,7.0,37388.0,M,master,detective,72.09,oui,No
9475,2014-03-03,blond,35.0,12.0,26804.0,F,licence,geologie,85.68,non,No
10471,2014-01-24,blond,53.0,9.0,41710.0,M,master,forage,84.77,oui,No
17210,2011-12-07,blond,29.0,12.0,34863.0,M,master,forage,63.61,oui,No
15498,2013-10-29,blond,30.0,10.0,35322.0,M,licence,geologie,60.99,non,No
19481,2010-10-27,blond,25.0,12.0,43318.0,M,licence,detective,66.81,oui,No
16663,2010-06-13,brun,49.0,11.0,30266.0,M,doctorat,forage,103.44,oui,No
6217,2014-07-03,blond,39.0,13.0,32662.0,F,licence,geologie,81.35,non,No
3786,2012-10-19,brun,38.0,14.0,31313.0,F,master,forage,94.31,oui,No
15972,2011-12-04,brun,55.0,10.0,37009.0,M,licence,geologie,70.26,non,No
15603,2012-09-24,roux,23.0,10.0,28265.0,M,licence,geologie,89.04,non,No
10892,2012-02-27,brun,42.0,6.0,37227.0,F,master,detective,77.12,oui,No
5938,2013-06-23,brun,44.0,14.0,34453.0,F,licence,geologie,71.5,non,No
13029,2013-08-30,chatain,50.0,13.0,42748.0,F,licence,forage,47.39,non,No
16588,2011-08-03,chatain,27.0,3.0,39329.0,M,master,geologie,60.62,oui,No
18785,2010-06-29,roux,30.0,9.0,31355.0,M,licence,geologie,82.52,non,No
5532,2010-01-10,chatain,24.0,10.0,37354.0,F,master,detective,88.63,oui,No
15404,2012-05-23,chatain,60.0,17.0,30171.0,F,master,archeologie,33.86,non,Yes
4551,2010-01-15,chatain,52.0,13.0,35887.0,F,master,forage,73.04,non,No
1403,2013-03-12,brun,31.0,6.0,39047.0,M,master,geologie,61.31,non,No
496,2012-07-15,blond,28.0,14.0,26970.0,F,licence,forage,71.19,non,No
251,2011-03-13,chatain,35.0,11.0,29068.0,F,doctorat,archeologie,117.36,oui,No
7941,2010-03-05,blond,46.0,12.0,42864.0,M,licence,detective,50.91,oui,No
19125,2010-01-16,chatain,40.0,8.0,42600.0,F,licence,archeologie,55.49,oui,No
13162,2012-11-10,brun,13.0,11.0,34849.0,F,master,forage,82.63,non,No
11626,2011-12-01,blond,37.0,5.0,38157.0,M,bac,geologie,68.25,non,No
2686,2010-01-22,blond,42.0,8.0,36518.0,M,master,detective,78.13,oui,No
4546,2011-03-07,blond,50.0,10.0,24920.0,F,licence,forage,67.46,non,No
10955,2014-06-26,chatain,34.0,13.0,38067.0,M,master,geologie,71.06,non,No
17763,2010-12-31,roux,24.0,11.0,32600.0,F,licence,archeologie,93.5,oui,No
5258,2013-03-15,brun,41.0,12.0,38739.0,M,master,geologie,83.67,oui,No
7204,2012-03-01,chatain,41.0,14.0,36282.0,F,master,detective,84.03,oui,No
14044,2013-01-23,blond,32.0,11.0,33678.0,F,licence,detective,69.93,non,No
9677,2011-08-27,brun,56.0,5.0,26317.0,M,doctorat,geologie,95.33,non,No
11746,2013-06-10,chatain,35.0,14.0,34392.0,M,doctorat,detective,116.52,oui,No
7186,2013-10-10,chatain,37.0,12.0,40939.0,F,master,archeologie,71.38,oui,No
18110,2014-11-17,brun,45.0,14.0,34831.0,M,master,detective,72.05,oui,No
11308,2012-08-10,chatain,45.0,13.0,37469.0,F,licence,forage,82.02,non,No
948,2010-10-23,chatain,56.0,9.0,36777.0,F,,geologie,55.76,non,Yes
1915,2010-11-17,blond,39.0,10.0,39177.0,F,licence,detective,82.36,oui,No
